date,keyword,google_trend,etsy_reviews,amazon_bsr,demand,competition,growth,trend,opportunity,seasonality,buyer_intent,collection,material,style,recommended_product,price_range,reason,etsy_price,etsy_sales,amazon_reviews,category,_ai_failed
2026-08-16,vintage christmas ornaments,,,,40,30,35,30,40,high,high,,,,vintage ornaments,medium to high,Vintage items attract collectors and gift buyers.,,,,,
2026-08-16,diamond art christmas ornaments,,,,20,30,10,15,25,high,low,holiday decor,art supplies,craft,diamond art kits,$10-$30,Niche product with limited demand on major platforms.,,,,,
2026-08-16,personalized christmas ornaments,,,,50,60,40,50,45,high,high,holiday gifts,varied,personalized,customizable ornaments,$15-$50,Highly sought after for gifting during the holiday season.,,,,,
2026-08-16,christmas ornaments clearance,,,,30,40,20,25,35,high,medium,discounted items,varied,seasonal,clearance ornaments,$5-$20,Discounted items attract budget-conscious shoppers post-holiday.,,,,,
2026-08-16,clear christmas ornaments balls,,,,25,35,15,20,30,high,low,holiday decor,"glass, plastic",traditional,clear ornament balls,$10-$25,Specific product type with limited appeal compared to others.,,,,,
2026-08-17,christmas tree,,,,70,60,50,50,60,high,decorating,,,,artificial trees,$50-$200,High demand during the holiday season for home decoration.,,,,,
2026-08-17,christmas decor,,,,75,65,55,60,65,high,decorating,,,,ornaments and lights,$10-$100,Broad appeal for festive home decorations during Christmas.,,,,,
2026-08-17,christmas pajamas,,,,65,55,60,55,60,high,gifting,,,,matching sets,$20-$60,Popular gift item for families during the holiday season.,,,,,
2026-08-17,christmas ornaments,,,,70,60,50,55,65,high,decorating,,,,personalized ornaments,$5-$30,"Essential for tree decoration, with a variety of styles available.",,,,,
2026-08-17,christmas gifts for women,,,,80,70,65,60,75,high,gifting,,,,jewelry or accessories,$20-$100,High demand for thoughtful gifts tailored for women during Christmas.,,,,,
2026-08-17,christmas gifts for men,,,,75,65,60,55,70,high,gifting,,,,gadgets or tools,$20-$150,Popular category with a variety of options for men during the holidays.,,,,,
2026-08-17,christmas gifts for mom,,,,80,70,65,60,75,high,gifting,,,,spa or pampering items,$20-$100,High emotional value and demand for gifts for mothers during Christmas.,,,,,
2026-08-17,christmas gifts for teen girls,,,,70,60,65,55,65,high,gifting,,,,fashion items or tech gadgets,$15-$75,Targeted gifts for a popular demographic during the holiday season.,,,,,
2026-08-17,christmas gifts for kids,,,,70,60,50,55,65,high,gift shopping,,,,toys and games,$20-$50,High demand for children's gifts during the holiday season.,,,,,
2026-08-17,christmas gifts for girls,,,,70,60,50,55,65,high,gift shopping,,,,"toys, books, or clothing",$20-$50,Popular category for holiday gifts targeted at girls.,,,,,
2026-08-17,christmas ornament storage,,,,65,55,50,60,70,medium,home organization,,,,storage boxes or containers,$15-$30,Increasing need for storage solutions for holiday decorations.,,,,,
2026-08-17,christmas ornaments set,,,,70,60,55,65,60,high,decor shopping,,,,ornament sets,$20-$40,"Essential for holiday decorating, leading to consistent demand.",,,,,
2026-08-17,christmas decorations outdoor,,,,75,65,60,70,75,high,decor shopping,,,,outdoor lights and inflatables,$30-$100,High interest in outdoor decorations for festive displays.,,,,,
2026-08-17,christmas decorations indoor,,,,75,65,60,70,75,high,decor shopping,,,,indoor ornaments and lights,$20-$80,Consistent demand for indoor decorations during the holiday season.,,,,,
2026-08-17,christmas decorations clearance,,,,60,70,50,55,50,medium,bargain shopping,,,,discounted decorations,$10-$30,Shoppers look for discounts post-holiday season.,,,,,
2026-08-17,christmas,,,,80,90,70,75,60,high,general holiday shopping,,,,various Christmas items,$10-$100,Broad keyword indicating high overall interest in Christmas-related products.,,,,,
2026-08-17,christmas decorations,,,,30,20,10,15,25,high,purchase,,,,decorative items,low to medium,High seasonal demand for Christmas-related items.,,,,,
2026-08-17,christmas gifts,,,,35,25,15,20,30,high,purchase,,,,gift items,medium,Consistently high demand for gift items during the holiday season.,,,,,
2026-08-17,christmas ornament,,,,40,30,20,25,35,high,purchase,,,,ornaments,low to medium,Ornaments are a staple in Christmas decorations with strong demand.,,,,,
2026-08-17,christmas movies,,,,20,15,10,15,20,medium,entertainment,,,,movie collections,low,Interest in Christmas movies peaks during the holiday season.,,,,,
2026-08-17,christmas in july,,,,15,10,5,10,15,low,purchase,,,,themed items,medium,Niche interest in celebrating Christmas in July.,,,,,
2026-08-17,christmas vacation,,,,25,20,10,15,20,medium,entertainment,,,,movie merchandise,low to medium,Classic holiday movie with ongoing popularity.,,,,,
2026-08-17,christmas cactus,,,,10,5,5,5,10,low,purchase,,,,plants,medium,Niche plant with seasonal appeal during Christmas.,,,,,
2026-08-17,christmas vacation cast,,,,5,5,5,5,5,low,information,,,,movie information,low,Interest in cast details of a popular movie.,,,,,
2026-08-17,christmas island,,,,10,10,10,10,10,low,informational,,,,travel guides,10-30,Low demand with no competition on major platforms.,,,,,
2026-08-17,christmas 2026,,,,10,10,10,10,10,low,informational,,,,calendars,5-20,Low demand with no competition on major platforms.,,,,,
2026-08-17,christmas lights,,,,40,30,30,30,40,high,purchase,,,,LED string lights,15-50,Moderate demand with competition on Amazon.,,,,,
2026-08-17,nightmare before christmas,,,,40,30,30,30,40,medium,purchase,,,,merchandise,10-40,Moderate demand with competition on Amazon.,,,,,
2026-08-17,christmas gift card book,,,,30,20,20,20,30,high,purchase,,,,gift card holders,5-15,Moderate demand with competition on Amazon.,,,,,
2026-08-17,christmas wrapping paper,,,,40,30,30,30,40,high,purchase,,,,wrapping paper rolls,5-20,Moderate demand with competition on Amazon.,,,,,
2026-08-17,christmas gifts 2026,,,,10,10,10,10,10,low,informational,,,,gift guides,10-30,Low demand with no competition on major platforms.,,,,,
2026-08-17,christmas gifts for coworkers,,,,30,20,20,20,30,high,purchase,,,,office gifts,10-30,Moderate demand with no competition on major platforms.,,,,,
2026-08-17,christmas gifts for teens,,,,30,10,20,15,25,high,gift shopping,,,,gifts,varied,This keyword targets a specific demographic during the holiday season.,,,,,
2026-08-17,christmas gifts ideas,,,,25,15,20,10,20,high,gift shopping,,,,gift ideas,varied,This keyword is broad and appeals to those seeking inspiration for gifts.,,,,,
2026-08-17,nightmare before christmas gifts,,,,40,30,35,25,30,medium,themed gifts,,,,themed gifts,varied,"This keyword targets fans of a popular movie, indicating a niche market.",,,,,
2026-08-17,toddler christmas gifts,,,,35,25,30,20,25,high,gift shopping,,,,gifts,varied,"This keyword focuses on a specific age group, which can drive targeted sales.",,,,,
2026-08-17,baby christmas gifts,,,,30,20,25,15,20,high,gift shopping,,,,gifts,varied,This keyword appeals to new parents looking for gifts for infants.,,,,,
2026-08-17,christmas ornaments near me,,,,20,15,10,5,15,high,local shopping,,,,ornaments,varied,This keyword indicates a desire for local purchases during the holiday season.,,,,,
2026-08-17,christmas ornaments nyc,,,,20,15,10,5,15,high,local shopping,,,,ornaments,varied,"This keyword targets a specific location, appealing to local buyers.",,,,,
2026-08-17,christmas ornaments sale,,,,25,20,15,10,20,high,bargain hunting,,,,ornaments,varied,This keyword appeals to shoppers looking for discounts during the holiday season.,,,,,
2026-08-17,christmas ornaments personalized,,,,30,20,10,10,25,high,medium,,,,ornaments,$10-$30,Personalization adds value and uniqueness to holiday decorations.,,,,,
2026-08-17,christmas ornament storage box,,,,25,15,10,10,20,medium,low,,,,storage boxes,$15-$40,Storage solutions are practical for holiday decorations.,,,,,
2026-08-17,christmas ornaments to make,,,,20,10,15,10,15,high,medium,,,,craft kits,$5-$25,DIY projects are popular during the holiday season.,,,,,
2026-08-17,christmas ornament crafts,,,,20,10,15,10,15,high,medium,,,,craft supplies,$5-$30,Crafting ornaments is a fun holiday activity.,,,,,
2026-08-17,vintage christmas ornaments,,,,40,30,20,15,35,high,high,,,,ornaments,$20-$100,Vintage items appeal to collectors and nostalgic buyers.,,,,,
2026-08-17,diamond art christmas ornaments,,,,35,25,20,15,30,high,medium,,,,diamond painting kits,$10-$50,Diamond art is a trending craft that can be festive.,,,,,
2026-08-17,personalized christmas ornaments,,,,40,30,25,20,35,high,high,,,,ornaments,$10-$30,Personalized items are highly sought after during the holidays.,,,,,
2026-08-17,christmas ornaments clearance,,,,30,20,15,10,25,medium,high,,,,ornaments,$5-$20,Clearance items attract bargain hunters during the season.,,,,,
2026-08-17,clear christmas ornaments balls,,,,30,20,40,20,50,high,low,,,,ornaments,low,Limited cross-platform presence indicates niche demand.,,,,,
2026-08-17,christmas ornaments 2026,,,,30,20,40,20,50,high,low,,,,ornaments,low,Specific year targeting suggests limited but focused interest.,,,,,
2026-08-17,christmas decorations on sale,,,,40,30,50,30,60,high,high,,,,decorations,low,High intent for discounts indicates strong buyer interest.,,,,,
2026-08-17,christmas decorations 2026,,,,30,20,40,20,50,high,low,,,,decorations,low,Specific year targeting suggests limited but focused interest.,,,,,
2026-08-17,christmas decorations near me,,,,40,30,50,30,60,high,high,,,,decorations,low,Local search indicates strong intent for immediate purchases.,,,,,
2026-08-17,christmas decorations nyc,,,,40,30,50,30,60,high,high,,,,decorations,low,Targeted local interest suggests strong potential for sales.,,,,,
2026-08-17,christmas decorations ideas,,,,50,40,60,50,70,high,medium,,,,decorations,medium,High interest in ideas indicates potential for creative products.,,,,,
2026-08-17,christmas decorations amazon,,,,40,30,50,30,60,high,high,,,,decorations,low,Interest in Amazon indicates strong online shopping intent.,,,,,
2026-08-17,christmas decorations outdoor clearance,,,,30,20,10,15,25,high,low,,,,outdoor decorations,low,"Limited to Google, indicating niche interest.",,,,,
2026-08-17,grinch christmas decorations,,,,40,30,20,25,35,high,medium,,,,themed decorations,medium,Popular theme on Amazon suggests moderate demand.,,,,,
2026-08-17,gingerbread christmas decorations,,,,35,25,15,20,30,high,medium,,,,themed decorations,medium,Specific theme on Amazon indicates a niche market.,,,,,
2026-08-17,90s christmas decorations,,,,25,20,10,15,20,high,low,,,,themed decorations,low,Nostalgic theme with limited reach suggests niche interest.,,,,,
2026-08-18,christmas gifts for women,,,,90,80,70,75,85,high,high,,,,gift sets,$20-$100,This keyword has strong demand across multiple platforms for holiday shopping.,,,,,
2026-08-18,christmas gifts for men,,,,90,80,70,75,85,high,high,,,,gadget gifts,$20-$100,This keyword has strong demand across multiple platforms for holiday shopping.,,,,,
2026-08-18,christmas tree,,,,80,70,60,65,75,high,medium,,,,artificial trees,$50-$300,"This keyword indicates a strong interest in holiday decor, particularly trees.",,,,,
2026-08-18,christmas story,,,,70,60,50,55,65,medium,medium,,,,books and movies,$10-$50,This keyword reflects interest in themed products related to the Christmas narrative.,,,,,
2026-08-18,christmas decor,,,,80,70,60,65,75,high,high,,,,decorative items,$10-$100,This keyword indicates a broad interest in various Christmas decorations.,,,,,
2026-08-18,christmas ornaments,,,,80,70,60,65,75,high,high,,,,ornament sets,$5-$50,This keyword shows strong demand for decorative items for Christmas trees.,,,,,
2026-08-18,christmas gifts for mom,,,,90,80,70,75,85,high,high,,,,personalized gifts,$20-$100,This keyword has strong demand across multiple platforms for holiday shopping.,,,,,
2026-08-18,christmas gifts for teen girls,,,,80,70,60,65,75,high,high,,,,trendy accessories,$10-$50,This keyword indicates a specific target audience with strong holiday gift demand.,,,,,
2026-08-18,christmas gifts for kids,,,,70,60,50,50,65,high,purchase,,,,toys and games,$20-$50,This keyword targets a specific audience looking for gifts for children during the holiday season.,,,,,
2026-08-18,christmas gifts for girls,,,,70,60,50,50,65,high,purchase,,,,"toys, clothing, accessories",$20-$50,"This keyword is focused on gifts specifically for girls, appealing to parents and gift-givers.",,,,,
2026-08-18,christmas ornament storage,,,,60,55,50,50,60,medium,purchase,,,,storage solutions,$10-$30,"This keyword addresses a practical need for organizing holiday decorations, appealing to homeowners.",,,,,
2026-08-18,christmas ornaments set,,,,65,60,50,50,62,high,purchase,,,,ornament sets,$15-$40,This keyword targets consumers looking to buy sets of ornaments for decorating their trees.,,,,,
2026-08-18,christmas decorations outdoor,,,,70,65,55,55,68,high,purchase,,,,"outdoor lights, inflatables",$30-$100,This keyword appeals to those looking to enhance their outdoor holiday displays.,,,,,
2026-08-18,christmas decorations indoor,,,,70,65,55,55,68,high,purchase,,,,"indoor decorations, lights",$20-$80,This keyword targets consumers looking to beautify their indoor spaces for the holidays.,,,,,
2026-08-18,christmas decorations clearance,,,,55,70,50,50,50,medium,bargain,,,,discounted decorations,$5-$30,This keyword targets budget-conscious shoppers looking for deals on holiday decorations.,,,,,
2026-08-18,christmas,,,,80,90,70,75,60,very high,varied,,,,various holiday items,$10-$100,"This broad keyword encompasses all aspects of the holiday, indicating high interest and competition.",,,,,
2026-08-18,christmas decorations,,,,30,20,10,15,25,high,purchase,,,,decorative items,low to mid,High relevance for holiday decor.,,,,,
2026-08-18,christmas gifts,,,,35,25,15,20,30,high,purchase,,,,gift items,varied,Essential for holiday shopping.,,,,,
2026-08-18,christmas ornament,,,,40,30,20,25,35,high,purchase,,,,ornaments,low to mid,Popular item for tree decoration.,,,,,
2026-08-18,christmas in july,,,,10,5,5,10,8,low,exploration,,,,themed items,low,Niche holiday celebration.,,,,,
2026-08-18,christmas vacation,,,,15,10,5,10,12,medium,exploration,,,,travel accessories,varied,Related to holiday travel.,,,,,
2026-08-18,christmas movies,,,,20,15,10,15,18,high,exploration,,,,movie collections,low to mid,Popular during the holiday season.,,,,,
2026-08-18,christmas cactus,,,,5,5,5,5,5,low,exploration,,,,plants,low,Specific plant associated with Christmas.,,,,,
